order_item_id,order_id,product_id,quantity,unit_price
OI0009833,ORD003300,PRD0018,29,211.58
OI0009834,ORD003301,PRD999,26,81.22
OI0009835,ORD003301,PRD0122,-15,18.49
OI0009836,ORD003301,PRD0004,23,27.44
OI0009837,ORD003301,PRD0014,15,23.8
OI0009838,ORD003301,PRD0059,3,201.86
OI0009839,ORD003302,PRD0106,6,22.39
OI0009840,ORD003302,PRD0144,5,190.91
OI0009841,ORD003303,PRD0083,37,19.93
OI0009842,ORD003303,PRD0132,12,115.18
OI0009843,ORD003304,PRD0063,33,139.58
OI0009844,ORD003304,PRD0139,8,18.24
OI0009845,ORD003305,PRD0146,24,116.28
OI0009846,ORD003305,PRD0112,16,160.95
OI0009847,ORD003305,PRD0123,2,236.61
OI0009848,ORD003306,PRD0128,2,123.35
OI0009849,ORD003306,PRD0048,11,221.86
OI0009850,ORD003306,PRD0033,37,49.71
OI0009851,ORD003306,PRD0066,11,106.81
OI0009852,ORD003306,PRD0049,15,178.36
OI0009853,ORD003307,PRD0047,33,157.02
OI0009854,ORD003308,PRD0124,4,45.26
OI0009855,ORD003308,PRD0047,1,157.02
OI0009856,ORD003308,PRD0131,24,31.12
OI0009857,ORD003309,PRD0138,8,105.95
OI0009858,ORD003309,PRD0070,40,225.75
OI0009859,ORD003310,PRD0137,14,60.23
OI0009860,ORD003310,PRD0041,1,74.92
OI0009861,ORD003310,PRD0111,25,83.5
OI0009862,ORD003310,PRD0087,16,40.72
OI0009863,ORD003311,PRD0051,12,24.49
OI0009864,ORD003312,PRD0043,21,154.31
OI0009865,ORD003313,PRD0041,34,74.92
OI0009866,ORD003313,PRD0085,22,63.68
OI0009867,ORD003313,PRD0081,4,47.37
OI0009868,ORD003313,PRD0038,26,222.91
OI0009869,ORD003313,PRD0128,26,123.35
OI0009870,ORD003314,PRD0096,6,78.52
OI0009871,ORD003314,PRD0137,28,60.23
OI0009872,ORD003314,PRD0065,35,120.88
OI0009873,ORD003314,PRD0063,7,139.58
OI0009874,ORD003314,PRD0007,40,82.58
OI0009875,ORD003315,PRD0044,12,142.63
OI0009876,ORD003315,PRD0144,33,190.91
OI0009877,ORD003316,PRD0025,3,79.83
OI0009878,ORD003316,PRD0051,29,24.49
OI0009879,ORD003317,PRD0086,30,218.7
OI0009880,ORD003318,PRD0012,-1,114.28
OI0009881,ORD003319,PRD999,28,120.01
OI0009882,ORD003319,PRD0061,10,123.38
OI0009883,ORD003319,PRD0001,12,115.82
OI0009884,ORD003320,PRD0117,4,90.73
OI0009885,ORD003320,PRD0048,29,221.86
OI0009886,ORD003321,PRD0149,24,233.51
OI0009887,ORD003321,PRD0034,20,69.78
OI0009888,ORD003321,PRD0079,33,153.34
OI0009889,ORD003321,PRD0024,5,87.52
OI0009890,ORD003322,PRD0130,27,40.15
OI0009891,ORD003322,PRD0025,24,79.83
OI0009892,ORD003322,PRD0133,40,216.9
OI0009893,ORD003322,PRD0018,16,211.58
OI0009894,ORD003323,PRD0147,39,123.59
OI0009895,ORD003323,PRD0015,18,31.62
OI0009896,ORD003324,PRD0063,27,139.58
OI0009897,ORD003325,PRD0087,28,40.72
OI0009898,ORD003326,PRD0073,15,68.46
OI0009899,ORD003326,PRD0003,7,72.4
OI0009900,ORD003327,PRD0071,24,189.96
OI0009901,ORD003327,PRD0120,9,91.06
OI0009902,ORD003327,PRD0076,11,28.95
OI0009903,ORD003328,PRD0143,9,205.5
OI0009904,ORD003328,PRD0017,19,191.07
OI0009905,ORD003328,PRD0138,31,105.95
OI0009906,ORD003328,PRD0118,11,113.75
OI0009907,ORD003329,PRD0014,12,23.8
OI0009908,ORD003330,PRD0039,24,41.02
OI0009909,ORD003330,PRD0027,13,38.21
OI0009910,ORD003331,PRD0087,3,40.72
OI0009911,ORD003331,PRD0075,28,173.74
OI0009912,ORD003332,PRD0054,37,58.91
OI0009913,ORD003332,PRD0097,2,166.76
OI0009914,ORD003332,PRD0063,20,139.58
OI0009915,ORD003332,PRD0087,38,40.72
OI0009916,ORD003333,PRD0094,2,30.93
OI0009917,ORD003333,PRD0146,36,116.28
OI0009918,ORD003333,PRD0107,6,140.4
OI0009919,ORD003333,PRD0023,12,138.23
OI0009920,ORD003333,PRD0001,4,115.82
OI0009921,ORD003334,PRD0012,-20,114.28
OI0009922,ORD003334,PRD0054,27,58.91
OI0009923,ORD003334,PRD0077,7,121.36
OI0009924,ORD003334,PRD0070,1,225.75
OI0009925,ORD003334,PRD0024,24,87.52
OI0009926,ORD003335,PRD0143,2,205.5
OI0009927,ORD003335,PRD0135,23,148.62
OI0009928,ORD003335,PRD0018,3,211.58
OI0009929,ORD003335,PRD0110,34,237.89
OI0009930,ORD003336,PRD0047,19,157.02
OI0009931,ORD003336,PRD0124,27,45.26
OI0009932,ORD003336,PRD0079,28,153.34
OI0009933,ORD003336,PRD0021,-17,92.86
OI0009934,ORD003337,PRD0106,12,22.39
OI0009935,ORD003337,PRD0025,20,79.83
OI0009936,ORD003337,PRD0008,22,87.17
OI0009937,ORD003337,PRD0038,31,222.91
OI0009938,ORD003338,PRD0100,13,36.13
OI0009939,ORD003338,PRD0150,13,124.38
OI0009940,ORD003338,PRD0138,2,105.95
OI0009941,ORD003338,PRD0048,31,221.86
OI0009942,ORD003339,PRD0044,14,142.63
OI0009943,ORD003340,PRD0104,14,165.96
OI0009944,ORD003341,PRD0047,1,157.02
OI0009945,ORD003341,PRD0009,22,38.6
OI0009946,ORD003341,PRD0126,30,35.6
OI0009947,ORD003341,PRD0120,10,91.06
OI0009948,ORD003341,PRD0140,2,180.3
OI0009949,ORD003342,PRD0070,11,225.75
OI0009950,ORD003342,PRD0038,8,222.91
OI0009951,ORD003342,PRD0057,22,163.07
OI0009952,ORD003342,PRD0103,8,124.22
OI0009953,ORD003343,PRD0030,15,101.78
OI0009954,ORD003343,PRD0065,34,120.88
OI0009955,ORD003344,PRD0128,16,123.35
OI0009956,ORD003345,PRD0134,17,26.01
OI0009957,ORD003346,PRD0060,33,47.82
OI0009958,ORD003346,PRD0117,23,90.73
OI0009959,ORD003346,PRD0092,24,57.63
OI0009960,ORD003346,PRD0002,32,172.3
OI0009961,ORD003346,PRD0006,3,140.22
OI0009962,ORD003347,PRD0049,29,178.36
OI0009963,ORD003348,PRD0106,7,22.39
OI0009964,ORD003348,PRD0018,2,211.58
OI0009965,ORD003348,PRD0134,19,26.01
OI0009966,ORD003349,PRD0146,11,116.28
OI0009967,ORD003349,PRD0027,12,38.21
OI0009968,ORD003349,PRD0038,11,222.91
OI0009969,ORD003350,PRD0096,19,78.52
OI0009970,ORD003350,PRD0051,28,24.49
OI0009971,ORD003350,PRD0123,27,236.61
OI0009972,ORD003350,PRD0022,18,35.83
OI0009973,ORD003351,PRD0126,16,35.6
OI0009974,ORD003352,PRD0031,34,30.67
OI0009975,ORD003352,PRD0022,5,35.83
OI0009976,ORD003352,PRD0065,38,120.88
OI0009977,ORD003352,PRD0040,34,179.3
OI0009978,ORD003352,PRD0042,35,34.49
OI0009979,ORD003353,PRD0069,18,54.19
OI0009980,ORD003353,PRD0037,39,226.8
OI0009981,ORD003354,PRD0006,18,140.22
OI0009982,ORD003355,PRD0039,12,41.02
OI0009983,ORD003355,PRD0102,32,215.21
OI0009984,ORD003356,PRD0148,2,127.25
OI0009985,ORD003356,PRD0123,9,236.61
OI0009986,ORD003357,PRD0125,13,149.25
OI0009987,ORD003357,PRD0049,-14,178.36
OI0009988,ORD003357,PRD0079,40,153.34
OI0009989,ORD003358,PRD0117,2,90.73
OI0009990,ORD003358,PRD0127,19,116.1
OI0009991,ORD003358,PRD0010,2,6.66
OI0009992,ORD003359,PRD0030,12,101.78
OI0009993,ORD003360,PRD0114,8,122.24
OI0009994,ORD003360,PRD0044,5,142.63
OI0009995,ORD003360,PRD0033,15,49.71
OI0009996,ORD003360,PRD0120,14,91.06
OI0009997,ORD003360,PRD000,30,118.43
OI0009998,ORD003361,PRD0090,25,72.4
OI0009999,ORD003361,PRD0101,28,119.36
OI0010000,ORD003361,PRD0070,11,225.75
OI0010001,ORD003361,PRD0091,31,175.98
OI0010002,ORD003361,PRD0143,30,205.5
OI0010003,ORD003362,PRD0118,1,113.75
OI0010004,ORD003362,PRD0002,10,172.3
OI0010005,ORD003362,PRD0108,1,29.96
OI0010006,ORD003362,PRD0080,-2,78.97
OI0010007,ORD003363,PRD0049,39,178.36
OI0010008,ORD003363,PRD0136,40,5.82
OI0010009,ORD003364,PRD0028,35,98.85
OI0010010,ORD003364,PRD0105,29,220.36
OI0010011,ORD003364,PRD0097,40,166.76
OI0010012,ORD003364,PRD0022,21,35.83
OI0010013,ORD003365,PRD0044,33,142.63
OI0010014,ORD003366,PRD0080,39,78.97
OI0010015,ORD003366,PRD0025,29,79.83
OI0010016,ORD003367,PRD0095,29,72.24
OI0010017,ORD003367,PRD0040,30,179.3
OI0010018,ORD003367,PRD0127,11,116.1
OI0010019,ORD003367,PRD0003,21,72.4
OI0010020,ORD003367,PRD0091,35,175.98
OI0010021,ORD003368,PRD0052,35,207.39
OI0010022,ORD003368,PRD0025,17,79.83
OI0010023,ORD003368,PRD0054,27,58.91
OI0010024,ORD003368,PRD0085,7,63.68
OI0010025,ORD003368,PRD0111,37,83.5
OI0010026,ORD003369,PRD0007,3,82.58
OI0010027,ORD003370,PRD0015,21,31.62
OI0010028,ORD003370,PRD0092,11,57.63
OI0010029,ORD003370,PRD0112,21,160.95
OI0010030,ORD003371,PRD0131,3,31.12
OI0010031,ORD003371,PRD0122,39,18.49
OI0010032,ORD003371,PRD0037,28,226.8
OI0010033,ORD003372,PRD0052,14,207.39
OI0010034,ORD003372,PRD0091,39,175.98
OI0010035,ORD003373,PRD0101,32,119.36
OI0010036,ORD003373,PRD0007,36,82.58
OI0010037,ORD003373,PRD0067,33,172.46
OI0010038,ORD003373,PRD0092,35,57.63
OI0010039,ORD003374,PRD0077,33,121.36
OI0010040,ORD003374,PRD0013,10,202.19
OI0010041,ORD003375,PRD0009,35,38.6
OI0010042,ORD003375,PRD0114,32,122.24
OI0010043,ORD003375,PRD0063,11,139.58
OI0010044,ORD003375,PRD0099,29,16.05
OI0010045,ORD003375,PRD0080,7,78.97
OI0010046,ORD003376,PRD0055,17,122.67
OI0010047,ORD003376,PRD0035,20,236.05
OI0010048,ORD003376,PRD0096,1,78.52
OI0010049,ORD003376,PRD0095,26,72.24
OI0010050,ORD003376,PRD0137,37,60.23
OI0010051,ORD003377,PRD0006,33,140.22
OI0010052,ORD003377,PRD0140,38,180.3
OI0010053,ORD003378,PRD0110,31,237.89
OI0010054,ORD003378,PRD0110,30,237.89
OI0010055,ORD003378,PRD0120,1,91.06
OI0010056,ORD003379,PRD0013,30,202.19
OI0010057,ORD003379,PRD0013,18,202.19
OI0010058,ORD003380,PRD0046,26,105.44
OI0010059,ORD003380,PRD0050,14,176.43
OI0010060,ORD003381,PRD0147,8,123.59
OI0010061,ORD003382,PRD0004,12,27.44
OI0010062,ORD003382,PRD0078,18,105.62
OI0010063,ORD003382,PRD0136,25,5.82
OI0010064,ORD003382,PRD0049,10,178.36
OI0010065,ORD003382,PRD0092,28,57.63
OI0010066,ORD003383,PRD0149,20,233.51
OI0010067,ORD003383,PRD0054,1,58.91
OI0010068,ORD003383,PRD0010,35,6.66
OI0010069,ORD003383,PRD0064,19,230.86
OI0010070,ORD003384,PRD0149,6,233.51
OI0010071,ORD003384,PRD0135,11,148.62
OI0010072,ORD003385,PRD0126,18,35.6
OI0010073,ORD003385,PRD0025,29,79.83
OI0010074,ORD003385,PRD0104,32,165.96
OI0010075,ORD003385,PRD000,20,225.9
OI0010076,ORD003385,PRD0058,37,182.31
OI0010077,ORD003386,PRD0057,30,163.07
OI0010078,ORD003386,PRD0138,19,105.95
OI0010079,ORD003386,PRD0001,3,115.82
OI0010080,ORD003387,PRD0054,32,58.91
OI0010081,ORD003387,PRD0082,16,109.81
OI0010082,ORD003387,PRD0080,12,78.97
OI0010083,ORD003387,PRD0065,35,120.88
OI0010084,ORD003388,PRD0019,33,188.65
OI0010085,ORD003388,PRD0075,17,173.74
OI0010086,ORD003388,PRD0040,33,179.3
OI0010087,ORD003389,PRD0062,12,239.86
OI0010088,ORD003389,PRD0065,13,120.88
OI0010089,ORD003390,PRD0068,12,29.13
OI0010090,ORD003390,PRD0103,21,124.22
OI0010091,ORD003390,PRD0048,3,221.86
OI0010092,ORD003390,PRD0130,4,40.15
OI0010093,ORD003390,PRD0034,16,69.78
OI0010094,ORD003391,PRD0072,30,230.67
OI0010095,ORD003391,PRD0121,11,231.51
OI0010096,ORD003391,PRD0027,7,38.21
OI0010097,ORD003391,PRD0079,38,153.34
OI0010098,ORD003392,PRD0100,32,36.13
OI0010099,ORD003392,PRD0064,-4,230.86
OI0010100,ORD003392,PRD0142,25,15.65
OI0010101,ORD003393,PRD0030,9,101.78
OI0010102,ORD003393,PRD0046,35,105.44
OI0010103,ORD003393,PRD0030,11,101.78
OI0010104,ORD003393,PRD0135,28,148.62
OI0010105,ORD003393,PRD0063,40,139.58
OI0010106,ORD003394,PRD0124,14,45.26
OI0010107,ORD003394,PRD0089,9,150.86
OI0010108,ORD003394,PRD0013,35,202.19
OI0010109,ORD003394,PRD0091,26,175.98
OI0010110,ORD003394,PRD0085,21,63.68
OI0010111,ORD003395,PRD0047,36,157.02
OI0010112,ORD003396,PRD0006,25,140.22
OI0010113,ORD003396,PRD0110,38,237.89
OI0010114,ORD003397,PRD0022,38,35.83
OI0010115,ORD003398,PRD0073,29,68.46
OI0010116,ORD003398,PRD0032,20,206.97
OI0010117,ORD003399,PRD0099,23,16.05
OI0010118,ORD003400,PRD0122,20,18.49
OI0010119,ORD003401,PRD0116,34,227.68
OI0010120,ORD003401,PRD0037,28,226.8
OI0010121,ORD003401,PRD0101,14,119.36
OI0010122,ORD003401,PRD0138,13,105.95
OI0010123,ORD003402,PRD0090,4,72.4
OI0010124,ORD003403,PRD0007,21,82.58
OI0010125,ORD003403,PRD0110,39,237.89
OI0010126,ORD003403,PRD0066,7,106.81
OI0010127,ORD003403,PRD0133,6,216.9
OI0010128,ORD003403,PRD0138,1,105.95
OI0010129,ORD003404,PRD0012,13,114.28
OI0010130,ORD003404,PRD0150,16,124.38
OI0010131,ORD003404,PRD0078,30,105.62
OI0010132,ORD003404,PRD0128,5,123.35
OI0010133,ORD003405,PRD0111,36,83.5
OI0010134,ORD003405,PRD0070,29,225.75
OI0010135,ORD003405,PRD0127,30,116.1
OI0010136,ORD003406,PRD0117,12,90.73
OI0010137,ORD003406,PRD0148,14,127.25
OI0010138,ORD003406,PRD0126,31,35.6
OI0010139,ORD003407,PRD0087,29,40.72
OI0010140,ORD003407,PRD0015,33,31.62
OI0010141,ORD003407,PRD0027,15,38.21
OI0010142,ORD003407,PRD0149,8,233.51
OI0010143,ORD003407,PRD000,22,146.27
OI0010144,ORD003408,PRD0085,16,63.68
OI0010145,ORD003408,PRD0037,26,226.8
OI0010146,ORD003408,PRD0104,34,165.96
OI0010147,ORD003408,PRD0080,4,78.97
OI0010148,ORD003408,PRD0121,4,231.51
OI0010149,ORD003409,PRD0040,29,179.3
OI0010150,ORD003410,PRD0139,34,18.24
OI0010151,ORD003410,PRD0123,10,236.61
OI0010152,ORD003410,PRD0127,16,116.1
OI0010153,ORD003411,PRD0089,29,150.86
OI0010154,ORD003411,PRD0085,19,63.68
OI0010155,ORD003411,PRD0113,40,176.91
OI0010156,ORD003411,PRD0058,-23,182.31
OI0010157,ORD003412,PRD0100,23,36.13
OI0010158,ORD003412,PRD0024,2,87.52
OI0010159,ORD003412,PRD9999,37,22.57
OI0010160,ORD003413,PRD0051,12,24.49
OI0010161,ORD003413,PRD0074,1,95.86
OI0010162,ORD003413,PRD0071,39,189.96
OI0010163,ORD003414,PRD0092,13,57.63
OI0010164,ORD003414,PRD0091,25,175.98
OI0010165,ORD003414,PRD0098,23,38.66
OI0010166,ORD003414,PRD0130,24,40.15
OI0010167,ORD003415,PRD0104,4,165.96
OI0010168,ORD003415,PRD0031,19,30.67
OI0010169,ORD003415,PRD0045,1,7.03
OI0010170,ORD003416,PRD0072,24,230.67
OI0010171,ORD003416,PRD0087,2,40.72
OI0010172,ORD003416,PRD0110,5,237.89
OI0010173,ORD003416,PRD0101,38,119.36
OI0010174,ORD003416,PRD0130,23,40.15
OI0010175,ORD003417,PRD0124,4,45.26
OI0010176,ORD003417,PRD0048,2,221.86
OI0010177,ORD003417,PRD0113,13,176.91
OI0010178,ORD003418,PRD0005,26,143.43
OI0010179,ORD003418,PRD0088,4,54.55
OI0010180,ORD003418,PRD0033,36,49.71
OI0010181,ORD003418,PRD0111,5,83.5
OI0010182,ORD003418,PRD0085,36,63.68
OI0010183,ORD003419,PRD0123,25,236.61
OI0010184,ORD003419,PRD0065,12,120.88
OI0010185,ORD003419,PRD0045,4,7.03
OI0010186,ORD003420,PRD0098,38,38.66
OI0010187,ORD003421,PRD0038,21,222.91
OI0010188,ORD003421,PRD0058,3,182.31
OI0010189,ORD003421,PRD0138,16,105.95
OI0010190,ORD003422,PRD0128,18,123.35
OI0010191,ORD003422,PRD0150,25,124.38
OI0010192,ORD003422,PRD0104,34,165.96
OI0010193,ORD003422,PRD0040,32,179.3
OI0010194,ORD003422,PRD0055,35,122.67
OI0010195,ORD003423,PRD0070,34,225.75
OI0010196,ORD003423,PRD0090,13,72.4
OI0010197,ORD003423,PRD0096,33,78.52
OI0010198,ORD003423,PRD0122,18,18.49
OI0010199,ORD003423,PRD0059,39,201.86
OI0010200,ORD003424,PRD0135,11,148.62
OI0010201,ORD003424,PRD0120,3,91.06
OI0010202,ORD003424,PRD0009,10,38.6
OI0010203,ORD003425,PRD0006,5,140.22
OI0010204,ORD003425,PRD0068,16,29.13
OI0010205,ORD003426,PRD0125,20,149.25
OI0010206,ORD003426,PRD0013,16,202.19
OI0010207,ORD003426,PRD0104,4,165.96
OI0010208,ORD003426,PRD0050,36,176.43
OI0010209,ORD003426,PRD0096,8,78.52
OI0010210,ORD003427,PRD0144,34,190.91
OI0010211,ORD003427,PRD0105,22,220.36
OI0010212,ORD003427,PRD0150,35,124.38
OI0010213,ORD003428,PRD0040,18,179.3
OI0010214,ORD003428,PRD0117,19,90.73
OI0010215,ORD003428,PRD0058,5,182.31
OI0010216,ORD003428,PRD0145,-20,92.02
OI0010217,ORD003428,PRD0021,22,92.86
OI0010218,ORD003429,PRD0121,11,231.51
OI0010219,ORD003429,PRD0070,2,225.75
OI0010220,ORD003429,PRD0036,7,191.05
OI0010221,ORD003429,PRD0133,30,216.9
OI0010222,ORD003429,PRD0099,4,16.05
OI0010223,ORD003430,PRD0090,24,72.4
OI0010224,ORD003430,PRD0062,35,239.86
OI0010225,ORD003431,PRD0041,6,74.92
OI0010226,ORD003431,PRD0014,4,23.8
OI0010227,ORD003431,PRD0100,25,36.13
OI0010228,ORD003431,PRD0069,34,54.19
OI0010229,ORD003432,PRD0096,8,78.52
OI0010230,ORD003432,PRD0138,12,105.95
OI0010231,ORD003433,PRD0131,14,31.12
OI0010232,ORD003433,PRD0129,8,171.21
OI0010233,ORD003433,PRD0059,19,201.86
OI0010234,ORD003433,PRD0113,25,176.91
OI0010235,ORD003434,PRD0031,4,30.67
OI0010236,ORD003434,PRD0001,7,115.82
OI0010237,ORD003434,PRD0143,27,205.5
OI0010238,ORD003434,PRD0100,25,36.13
OI0010239,ORD003435,PRD0076,17,28.95
OI0010240,ORD003435,PRD0031,9,30.67
OI0010241,ORD003435,PRD0131,6,31.12
OI0010242,ORD003435,PRD0141,8,106.53
OI0010243,ORD003436,PRD0039,39,41.02
OI0010244,ORD003436,PRD0017,21,191.07
OI0010245,ORD003436,PRD0080,17,78.97
OI0010246,ORD003437,PRD0081,1,47.37
OI0010247,ORD003437,PRD0107,24,140.4
OI0010248,ORD003437,PRD0084,8,40.42
OI0010249,ORD003438,PRD0068,24,29.13
OI0010250,ORD003438,PRD0064,39,230.86
OI0010251,ORD003438,PRD0019,20,188.65
OI0010252,ORD003439,PRD0079,26,153.34
OI0010253,ORD003439,PRD0061,6,123.38
OI0010254,ORD003440,PRD0043,39,154.31
OI0010255,ORD003441,PRD9999,37,28.87
OI0010256,ORD003441,PRD0069,27,54.19
OI0010257,ORD003441,PRD0041,18,74.92
OI0010258,ORD003442,PRD0063,18,139.58
OI0010259,ORD003442,PRD0052,29,207.39
OI0010260,ORD003442,PRD0047,9,157.02
OI0010261,ORD003442,PRD0128,4,123.35
OI0010262,ORD003442,PRD0017,15,191.07
OI0010263,ORD003443,PRD0049,6,178.36
OI0010264,ORD003444,PRD0106,11,22.39
OI0010265,ORD003444,PRD0066,35,106.81
OI0010266,ORD003444,PRD0062,15,239.86
OI0010267,ORD003444,PRD0124,3,45.26
OI0010268,ORD003444,PRD0132,12,115.18
OI0010269,ORD003445,PRD0047,20,157.02
OI0010270,ORD003445,PRD0093,12,66.58
OI0010271,ORD003445,PRD0017,5,191.07
OI0010272,ORD003445,PRD0051,5,24.49
OI0010273,ORD003445,PRD0064,2,230.86
OI0010274,ORD003446,PRD0122,13,18.49
OI0010275,ORD003446,PRD0149,6,233.51
OI0010276,ORD003447,PRD0087,29,40.72
OI0010277,ORD003447,PRD0126,39,35.6
OI0010278,ORD003447,PRD0103,4,124.22
OI0010279,ORD003448,PRD0075,3,173.74
OI0010280,ORD003448,PRD0047,26,157.02
OI0010281,ORD003448,PRD0016,14,191.36
OI0010282,ORD003449,PRD0052,3,207.39
OI0010283,ORD003449,PRD9999,13,28.11
OI0010284,ORD003450,PRD0013,3,202.19
OI0010285,ORD003450,PRD0070,34,225.75
OI0010286,ORD003451,PRD0124,38,45.26
OI0010287,ORD003451,PRD0034,14,69.78
OI0010288,ORD003451,PRD0009,3,38.6
OI0010289,ORD003451,PRD0042,2,34.49
OI0010290,ORD003451,PRD0106,38,22.39
OI0010291,ORD003452,PRD0054,24,58.91
OI0010292,ORD003452,PRD0104,17,165.96
OI0010293,ORD003453,PRD0091,9,175.98
OI0010294,ORD003453,PRD0036,37,191.05
OI0010295,ORD003453,PRD0136,28,5.82
OI0010296,ORD003453,PRD0095,2,72.24
OI0010297,ORD003453,PRD0069,28,54.19
OI0010298,ORD003454,PRD0077,26,121.36
OI0010299,ORD003454,PRD0002,26,172.3
OI0010300,ORD003454,PRD0105,10,220.36
OI0010301,ORD003454,PRD0142,2,15.65
OI0010302,ORD003455,PRD0025,30,79.83
OI0010303,ORD003455,PRD0079,37,153.34
OI0010304,ORD003455,PRD0092,9,57.63
OI0010305,ORD003455,PRD0086,17,218.7
OI0010306,ORD003456,PRD0134,10,26.01
OI0010307,ORD003457,PRD0095,30,72.24
OI0010308,ORD003458,PRD0089,23,150.86
OI0010309,ORD003458,PRD0064,30,230.86
OI0010310,ORD003458,PRD0051,10,24.49
OI0010311,ORD003458,PRD0017,30,191.07
OI0010312,ORD003458,PRD0101,29,119.36
OI0010313,ORD003459,PRD0075,27,173.74
OI0010314,ORD003459,PRD0130,30,40.15
OI0010315,ORD003459,PRD0144,3,190.91
OI0010316,ORD003459,PRD0031,30,30.67
OI0010317,ORD003460,PRD0012,4,114.28
OI0010318,ORD003460,PRD0015,13,31.62
OI0010319,ORD003460,PRD0139,17,18.24
OI0010320,ORD003460,PRD0120,40,91.06
OI0010321,ORD003461,PRD0091,-26,175.98
OI0010322,ORD003461,PRD0064,22,230.86
OI0010323,ORD003461,PRD0084,20,40.42
OI0010324,ORD003461,PRD0144,37,190.91
OI0010325,ORD003461,PRD0121,12,231.51
OI0010326,ORD003462,PRD0032,13,206.97
OI0010327,ORD003462,PRD0111,23,83.5
OI0010328,ORD003462,PRD0014,32,23.8
OI0010329,ORD003462,PRD0061,23,123.38
OI0010330,ORD003463,PRD0123,15,236.61
OI0010331,ORD003463,PRD0150,40,124.38
OI0010332,ORD003463,PRD0046,9,105.44
OI0010333,ORD003463,PRD0080,1,78.97
OI0010334,ORD003464,PRD000,37,228.98
OI0010335,ORD003464,PRD0080,30,78.97
OI0010336,ORD003464,PRD0076,35,28.95
OI0010337,ORD003464,PRD0052,37,207.39
OI0010338,ORD003464,PRD0037,25,226.8
OI0010339,ORD003465,PRD0044,36,142.63
OI0010340,ORD003465,PRD0112,35,160.95
OI0010341,ORD003465,PRD0085,33,63.68
OI0010342,ORD003465,PRD0144,7,190.91
OI0010343,ORD003465,PRD0136,15,5.82
OI0010344,ORD003466,PRD0087,30,40.72
OI0010345,ORD003466,PRD0129,18,171.21
OI0010346,ORD003466,PRD0104,22,165.96
OI0010347,ORD003466,PRD0094,19,30.93
OI0010348,ORD003467,PRD0089,-22,150.86
OI0010349,ORD003467,PRD0112,7,160.95
OI0010350,ORD003467,PRD0078,35,105.62
OI0010351,ORD003467,PRD0041,5,74.92
OI0010352,ORD003468,PRD0058,3,182.31
OI0010353,ORD003468,PRD0054,15,58.91
OI0010354,ORD003468,PRD0124,7,45.26
OI0010355,ORD003469,PRD0004,35,27.44
OI0010356,ORD003469,PRD0053,15,122.42
OI0010357,ORD003469,PRD0068,33,29.13
OI0010358,ORD003470,PRD0007,8,82.58
OI0010359,ORD003470,PRD0088,17,54.55
OI0010360,ORD003471,PRD0025,30,79.83
OI0010361,ORD003471,PRD0065,10,120.88
OI0010362,ORD003471,PRD0102,4,215.21
OI0010363,ORD003472,PRD0061,31,123.38
OI0010364,ORD003473,PRD0144,6,190.91
OI0010365,ORD003473,PRD0121,27,231.51
OI0010366,ORD003473,PRD0078,28,105.62
OI0010367,ORD003473,PRD0028,12,98.85
OI0010368,ORD003474,PRD0113,31,176.91
OI0010369,ORD003474,PRD0102,15,215.21
OI0010370,ORD003474,PRD0033,37,49.71
OI0010371,ORD003474,PRD0113,12,176.91
OI0010372,ORD003475,PRD0086,7,218.7
OI0010373,ORD003475,PRD0004,29,27.44
OI0010374,ORD003475,PRD0107,31,140.4
OI0010375,ORD003475,PRD0131,18,31.12
OI0010376,ORD003476,PRD0109,14,119.42
OI0010377,ORD003477,PRD0022,27,35.83
OI0010378,ORD003477,PRD0130,28,40.15
OI0010379,ORD003477,PRD0145,8,92.02
OI0010380,ORD003478,PRD0006,7,140.22
OI0010381,ORD003478,PRD0077,36,121.36
OI0010382,ORD003478,PRD0136,15,5.82
OI0010383,ORD003478,PRD0063,3,139.58
OI0010384,ORD003478,PRD0028,25,98.85
OI0010385,ORD003479,PRD0139,27,18.24
OI0010386,ORD003480,PRD0149,36,233.51
OI0010387,ORD003480,PRD0032,8,206.97
OI0010388,ORD003480,PRD0064,14,230.86
OI0010389,ORD003480,PRD0018,39,211.58
OI0010390,ORD003480,PRD0078,20,105.62
OI0010391,ORD003481,PRD0100,6,36.13
OI0010392,ORD003482,PRD0098,34,38.66
OI0010393,ORD003482,PRD0003,7,72.4
OI0010394,ORD003483,PRD0064,28,230.86
OI0010395,ORD003483,PRD0120,30,91.06
OI0010396,ORD003483,PRD0149,-28,233.51
OI0010397,ORD003483,PRD0045,11,7.03
OI0010398,ORD003483,PRD0042,40,34.49
OI0010399,ORD003484,PRD999,30,114.85
OI0010400,ORD003484,PRD0055,8,122.67
OI0010401,ORD003484,PRD0057,27,163.07
OI0010402,ORD003484,PRD0145,35,92.02
OI0010403,ORD003484,PRD0075,40,173.74
OI0010404,ORD003485,PRD0132,12,115.18
OI0010405,ORD003485,PRD0043,29,154.31
OI0010406,ORD003485,PRD0088,35,54.55
OI0010407,ORD003485,PRD0074,3,95.86
OI0010408,ORD003485,PRD0118,39,113.75
OI0010409,ORD003486,PRD0062,10,239.86
OI0010410,ORD003486,PRD0144,2,190.91
OI0010411,ORD003486,PRD0081,5,47.37
OI0010412,ORD003487,PRD0104,16,165.96
OI0010413,ORD003487,PRD0139,21,18.24
OI0010414,ORD003487,PRD0104,21,165.96
