order_id,customer_id,store_id,employee_id,order_date,status
ORD003302,CUST03764,DC017,EMP0130,2021-03-10,Fulfilled
ORD003303,CUST01514,DC021,EMP0548,2024-03-19,Backordered
ORD003304,CUST01653,DC009,EMP0800,2021-03-18,Fulfilled
ORD003305,CUST03373,DC019,EMP0439,2024-05-07,Cancelled
ORD003306,CUST02005,DC021,EMP0118,2023-12-11,Pending
ORD003307,CUST03937,DC017,EMP0524,2024-05-05,Backordered
ORD003308,CUST00782,DC012,EMP0116,2021-12-31,Backordered
ORD003309,CUST03235,DC019,EMP0380,2021-02-10,Fulfilled
ORD003310,CUST03565,DC022,EMP0018,2022-11-13,Fulfilled
ORD003311,CUST00389,DC010,EMP0679,2023-10-31,Backordered
ORD003312,CUST00427,DC005,EMP0189,2024-10-25,Fulfilled
ORD003313,CUST01396,DC007,EMP0525,2023-09-05,Cancelled
ORD003314,CUST01475,DC018,EMP0708,2021-08-25,Cancelled
ORD003315,CUST03166,DC005,EMP0541,2021-05-07,Fulfilled
ORD003316,CUST00250,DC009,EMP0103,2025-03-12,Fulfilled
ORD003317,CUST03495,DC002,EMP0614,2025-04-21,Backordered
ORD003318,CUST02730,DC006,EMP0602,2025-06-10,Pending
ORD003319,CUST01310,DC018,EMP0307,2021-11-22,Fulfilled
ORD003320,CUST01197,DC001,EMP0768,2025-01-05,Fulfilled
ORD003321,CUST01018,DC015,EMP0211,2025-08-30,Fulfilled
ORD003322,CUST00138,DC018,EMP0742,2023-02-24,Cancelled
ORD003323,CUST03826,DC006,EMP0789,2023-06-24,Cancelled
ORD003324,CUST01649,DC022,EMP0706,2023-01-26,Pending
ORD003325,CUST01508,DC010,EMP0692,2023-05-10,Backordered
ORD003326,CUST00244,DC005,EMP0711,2021-10-10,Pending
ORD003327,CUST03647,DC013,EMP0771,2022-03-22,Cancelled
ORD003328,CUST00050,DC001,EMP0658,2021-03-22,Cancelled
ORD003329,CUST02453,DC003,EMP0417,2024-09-16,Fulfilled
ORD003330,CUST02747,DC023,EMP0317,2024-02-04,Pending
ORD003331,CUST03996,DC021,EMP0119,2022-12-12,Backordered
ORD003332,CUST02545,DC024,EMP0636,2022-02-06,Cancelled
ORD003333,CUST01006,DC024,EMP0232,2023-08-09,Backordered
ORD003334,CUST02715,DC017,EMP0412,2024-12-28,Fulfilled
ORD003335,CUST01978,DC016,EMP0453,2024-07-01,Fulfilled
ORD003336,CUST00766,DC012,EMP0732,2025-08-05,Backordered
ORD003337,CUST02328,DC019,EMP0351,2021-09-07,Fulfilled
ORD003338,CUST00112,DC014,EMP0622,2022-05-03,Pending
ORD003339,CUST01216,DC023,EMP0378,2024-06-08,Fulfilled
ORD003340,CUST02628,DC004,EMP0320,2025-08-05,Fulfilled
ORD003341,CUST02014,DC007,EMP0405,2023-12-21,Fulfilled
ORD003342,CUST03985,DC017,EMP0356,2025-11-04,Fulfilled
ORD003343,CUST01380,DC019,EMP0182,21/8/2022,Fulfilled
ORD003344,CUST01201,DC018,EMP0156,2022-05-19,Fulfilled
ORD003345,CUST00894,DC007,EMP0513,2023-05-13,Fulfilled
ORD003346,CUST00239,DC006,EMP0566,2023-11-18,Backordered
ORD003347,CUST01325,DC008,EMP0672,2022-03-11,Fulfilled
ORD003348,CUST01812,DC008,EMP0781,2021-08-05,Fulfilled
ORD003349,CUST02229,DC010,EMP0370,2023-08-03,Fulfilled
ORD003350,CUST01571,DC021,EMP0182,2024-02-02,Cancelled
ORD003351,CUST01944,DC009,EMP0200,2022-11-03,Fulfilled
ORD003352,CUST01146,DC015,EMP0549,2023-04-30,Fulfilled
ORD003353,CUST01370,DC007,EMP0739,2021-04-27,Fulfilled
ORD003354,CUST03028,DC016,EMP0291,2025-08-29,Fulfilled
ORD003355,CUST02222,DC019,EMP0756,2024-03-28,Cancelled
ORD003356,CUST00154,DC020,EMP0006,2025-02-26,Fulfilled
ORD003357,CUST03176,DC008,EMP0746,2022-09-05,Fulfilled
ORD003358,CUST02326,DC019,EMP0639,2025-03-03,Backordered
ORD003359,CUST03225,DC016,EMP0007,2023-10-22,Fulfilled
ORD003360,CUST00274,DC011,EMP0618,2023-12-30,Fulfilled
ORD003361,CUST03558,DC013,EMP0517,2025-04-20,Backordered
ORD003362,CUST00898,DC002,EMP0118,2024-12-01,Fulfilled
ORD003363,CUST02998,DC014,EMP0761,2025-01-20,Fulfilled
ORD003364,CUST01575,DC013,EMP0523,2021-06-20,Backordered
ORD003365,CUST01009,DC011,EMP0745,2025-01-15,Pending
ORD003366,CUST01754,DC008,EMP0074,2024-10-12,Cancelled
ORD003367,CUST01804,DC019,EMP0175,2025-05-06,Fulfilled
ORD003368,CUST01013,DC003,EMP0714,2023-10-29,Cancelled
ORD003369,CUST01909,DC010,EMP0369,2024-01-05,Fulfilled
ORD003370,CUST02142,DC024,EMP0462,2021-06-20,Pending
ORD003371,CUST02127,DC011,EMP0549,2022-03-15,Pending
ORD003372,CUST02905,DC005,EMP0784,2023-08-04,Pending
ORD003373,CUST02379,DC012,EMP0046,2023-07-16,Fulfilled
ORD003374,CUST02296,DC020,EMP0043,2023-11-17,Fulfilled
ORD003375,CUST00666,DC011,EMP0342,2022-02-04,Cancelled
ORD003376,CUST02722,DC010,EMP0779,2023-09-10,Backordered
ORD003377,CUST02230,DC016,EMP0402,2025-08-19,Fulfilled
ORD003378,CUST00752,DC006,EMP0041,2022-09-19,Fulfilled
ORD003379,CUST01371,DC022,EMP0536,2025-05-25,Fulfilled
ORD003380,CUST00904,DC023,EMP0503,2025-01-06,Backordered
ORD003381,CUST03893,DC009,EMP0032,2021-09-24,Fulfilled
ORD003382,CUST03995,DC004,EMP0521,2024-08-20,Cancelled
ORD003383,CUST02069,DC011,EMP0604,2023-09-18,Fulfilled
ORD003384,CUST02148,DC023,EMP0747,2025-12-05,Pending
ORD003385,CUST03638,DC014,EMP0506,2024-02-17,Fulfilled
ORD003386,CUST03820,DC019,EMP0081,2022-06-05,Cancelled
ORD003387,CUST02282,DC023,EMP0016,2023-03-19,Backordered
ORD003388,CUST02353,DC018,EMP0572,2024-08-19,Fulfilled
ORD003389,CUST02602,DC004,EMP0547,2021-05-25,Fulfilled
ORD003390,CUST00611,DC012,EMP0645,2024-10-10,Fulfilled
ORD003391,CUST01290,DC003,EMP0497,2021-02-09,Cancelled
ORD003392,CUST00555,DC003,EMP0625,2024-02-28,Pending
ORD003393,CUST02371,DC012,EMP0152,2023-01-21,Fulfilled
ORD003394,CUST00619,DC002,EMP0623,2023-03-14,Fulfilled
ORD003395,CUST03117,DC020,EMP0105,2024-07-17,Pending
ORD003396,CUST01952,DC014,EMP0431,2025-09-11,Backordered
ORD003397,CUST00213,DC015,EMP0134,2021-03-19,Backordered
ORD003398,CUST00626,DC011,EMP0797,2025-04-04,Backordered
ORD003399,CUST03286,DC015,EMP0158,2023-01-29,Fulfilled
ORD003400,CUST01311,DC021,EMP0631,2023-11-20,Fulfilled
ORD003401,CUST01382,DC016,EMP0544,2021-08-24,Fulfilled
ORD003402,CUST01250,DC017,EMP0404,2024-07-31,Fulfilled
ORD003403,CUST02525,DC018,EMP0466,2025-04-08,Backordered
ORD003404,CUST00099,DC020,EMP0298,2022-11-29,Fulfilled
ORD003405,CUST02836,DC019,EMP0178,2023-03-01,Pending
ORD003406,CUST01853,DC020,EMP0451,2023-03-01,Pending
ORD003407,CUST02468,DC008,EMP0034,2022-11-05,Fulfilled
ORD003408,CUST00493,DC021,EMP0467,2023-02-22,Backordered
ORD003409,CUST03428,DC009,EMP0314,2024-06-02,Fulfilled
ORD003410,CUST03544,DC021,EMP0494,2024-09-19,Fulfilled
ORD003411,CUST00251,DC007,EMP0400,2022-03-26,Cancelled
ORD003412,CUST00914,DC008,EMP0611,2023-09-22,Fulfilled
ORD003413,CUST03197,DC009,EMP0209,2024-02-11,Fulfilled
ORD003414,CUST00946,DC003,EMP0250,2021-08-22,Cancelled
ORD003415,CUST03603,DC010,EMP0185,2023-09-05,Pending
ORD003416,CUST03138,DC019,EMP0623,2022-07-12,Fulfilled
ORD003417,CUST01233,DC023,EMP0120,2021-10-25,Cancelled
ORD003418,CUST03568,DC009,EMP0020,2023-12-09,Fulfilled
ORD003419,CUST02292,DC017,EMP0011,2024-10-14,Fulfilled
ORD003420,CUST02050,DC002,EMP0115,2023-12-22,Pending
ORD003421,CUST00952,DC015,EMP0725,2023-05-16,Pending
ORD003422,CUST03646,DC018,EMP0775,2021-12-20,Fulfilled
ORD003423,CUST01300,DC001,EMP0651,2025-04-02,Cancelled
ORD003424,CUST03953,DC010,EMP0141,2025-12-10,Backordered
ORD003425,CUST01253,DC012,EMP0187,2021-05-23,Cancelled
ORD003426,CUST03563,DC019,EMP0603,2025-12-17,Backordered
ORD003427,CUST00343,DC009,EMP0193,2024-04-10,Fulfilled
ORD003428,CUST00248,DC009,EMP0670,2025-05-15,Cancelled
ORD003429,CUST02237,DC014,EMP0751,2025-01-11,Backordered
ORD003430,CUST03906,DC017,EMP0316,2025-01-10,Cancelled
ORD003431,CUST00358,DC017,EMP0404,2022-12-02,Pending
ORD003432,CUST01034,DC001,EMP0776,2021-08-13,Fulfilled
ORD003433,CUST02662,DC009,EMP0026,2022-07-12,Pending
ORD003434,CUST00113,DC001,EMP0345,2025-11-09,Fulfilled
ORD003435,CUST02284,DC019,EMP0482,2023-01-01,Cancelled
ORD003436,CUST01638,DC020,EMP0506,2025-06-18,Fulfilled
ORD003437,CUST01712,DC020,EMP0750,2021-01-16,Fulfilled
ORD003438,CUST01906,DC015,EMP0251,2023-01-26,Pending
ORD003439,CUST03927,DC007,EMP0644,2024-02-11,Fulfilled
ORD003440,CUST02585,DC015,EMP0054,2025-10-13,Fulfilled
ORD003441,CUST01450,DC016,EMP0218,2022-08-23,Fulfilled
ORD003442,CUST03914,DC006,EMP0336,2021-04-30,Fulfilled
ORD003443,CUST02452,DC013,EMP0352,2024-10-09,Fulfilled
ORD003444,CUST01834,DC008,EMP0691,2024-02-24,Fulfilled
ORD003445,CUST03264,DC015,EMP0764,2021-05-29,Fulfilled
ORD003446,CUST03652,DC023,EMP0010,2025-03-01,Fulfilled
ORD003447,CUST03858,DC013,EMP0374,2025-01-20,Fulfilled
ORD003448,CUST01608,DC024,EMP0388,2023-03-03,Pending
ORD003449,CUST00839,DC003,EMP0139,2021-07-30,Fulfilled
ORD003450,CUST00940,DC024,EMP0188,2021-08-10,Fulfilled
ORD003451,CUST00966,DC008,EMP0579,2023-07-02,Cancelled
ORD003452,CUST00209,DC008,EMP0450,2023-01-23,Fulfilled
ORD003453,CUST01000,DC012,EMP0381,2022-05-10,Backordered
ORD003454,CUST02560,DC020,EMP0676,2022-06-21,Cancelled
ORD003455,CUST01900,DC023,EMP0336,18/2/2023,Fulfilled
ORD003456,CUST02615,DC010,EMP0312,2022-02-05,Pending
ORD003457,CUST02828,DC019,EMP0115,2023-01-29,Fulfilled
ORD003458,CUST02036,DC014,EMP0209,2021-11-17,Fulfilled
ORD003459,CUST02798,DC017,EMP0360,2023-06-15,Fulfilled
ORD003460,CUST00551,DC007,EMP0495,2024-08-25,Fulfilled
ORD003461,CUST02061,DC011,EMP0379,2025-03-03,Fulfilled
ORD003462,CUST03029,DC008,EMP0542,2025-08-28,Fulfilled
ORD003463,CUST03780,DC014,EMP0390,2024-12-22,Fulfilled
ORD003464,CUST01474,DC023,EMP0522,2022-02-03,Backordered
ORD003465,CUST02259,DC009,EMP0367,2024-01-20,Pending
ORD003466,CUST02754,DC011,EMP0026,2024-09-11,Backordered
ORD003467,CUST01859,DC012,EMP0685,2024-05-01,Cancelled
ORD003468,CUST02233,DC020,EMP0008,2024-06-30,Fulfilled
ORD003469,CUST00466,DC003,EMP0550,2021-06-07,Fulfilled
ORD003470,CUST00119,DC012,EMP0176,2025-09-27,Cancelled
ORD003471,CUST00938,DC024,EMP0045,2024-04-17,Fulfilled
ORD003472,CUST01793,DC019,EMP0072,2021-01-24,Cancelled
ORD003473,CUST03654,DC016,EMP0602,2023-09-07,Fulfilled
ORD003474,CUST02048,DC010,EMP0345,2024-02-22,Fulfilled
ORD003475,CUST02588,DC021,EMP0245,2023-08-19,Backordered
ORD003476,CUST00982,DC002,EMP0038,2024-02-03,Fulfilled
ORD003477,CUST00881,DC008,EMP0572,2023-05-09,Backordered
ORD003478,CUST01758,DC002,EMP0159,2021-08-02,Pending
ORD003479,CUST01115,DC022,EMP0158,2025-05-18,Fulfilled
ORD003480,CUST02268,DC022,EMP0188,2023-08-27,Pending
ORD003481,CUST03447,DC002,EMP0779,2021-05-30,Fulfilled
ORD003482,CUST02693,DC003,EMP0722,2025-09-16,Fulfilled
ORD003483,CUST01451,DC023,EMP0324,2021-12-13,Fulfilled
ORD003484,CUST02944,DC022,EMP0559,2022-02-24,Fulfilled
ORD003485,CUST01019,DC008,EMP0637,2023-11-06,Fulfilled
ORD003486,CUST01770,DC005,EMP0177,2022-08-09,Fulfilled
ORD003487,CUST01037,DC001,EMP0035,2021-10-18,Fulfilled
ORD003488,CUST01981,DC009,EMP0174,2025-08-09,Fulfilled
ORD003489,CUST02831,DC009,EMP0492,2022-07-31,Fulfilled
ORD003490,CUST00911,DC007,EMP0410,2025-04-19,Fulfilled
ORD003491,CUST01747,DC006,EMP0752,2023-07-02,Cancelled
ORD003492,CUST02794,DC020,EMP0698,2021-02-06,Pending
ORD003493,CUST01399,DC005,EMP0317,2021-02-08,Fulfilled
ORD003494,CUST02300,DC021,EMP0303,2021-01-21,Pending
ORD003495,CUST02857,DC004,EMP0019,2025-05-04,Fulfilled
ORD003496,CUST02029,DC018,EMP0620,2025-02-17,Pending
ORD003497,CUST01973,DC022,EMP0509,2024-01-12,Fulfilled
ORD003498,CUST01152,DC020,EMP0051,2023-06-08,Fulfilled
ORD003499,CUST03478,DC018,EMP0198,2025-06-20,Cancelled
ORD003500,CUST03572,DC013,EMP0341,2023-06-12,Pending
ORD003501,CUST01935,DC013,EMP0221,2024-09-01,Fulfilled
ORD003502,CUST02221,DC015,EMP0133,2025-01-02,Fulfilled
ORD003503,CUST01864,DC021,EMP0222,2025-09-14,Cancelled
ORD003504,CUST00729,DC022,EMP0760,2025-11-08,Fulfilled
ORD003505,CUST03233,DC008,EMP0256,2021-06-02,Fulfilled
ORD003506,CUST02330,DC006,EMP0500,2023-07-09,Pending
ORD003507,CUST03589,DC005,EMP0163,2025-02-15,Fulfilled
ORD003508,CUST01341,DC009,EMP0309,2021-10-05,Backordered
ORD003509,CUST01011,DC020,EMP0413,2025-08-09,Fulfilled
ORD003510,CUST03932,DC022,EMP0632,2025-03-29,Pending
ORD003511,CUST02316,DC004,EMP0616,2023-04-23,Cancelled
ORD003512,CUST00807,DC007,EMP0004,2023-03-17,Fulfilled
ORD003513,CUST01287,DC023,EMP0636,2021-07-08,Fulfilled
ORD003514,CUST01772,DC015,EMP0707,2024-04-21,Cancelled
ORD003515,CUST03340,DC010,EMP0464,2024-09-16,Backordered
ORD003516,CUST01647,DC016,EMP0381,2025-10-04,Cancelled
ORD003517,CUST01176,DC017,EMP0372,2024-09-22,Fulfilled
ORD003518,CUST02298,DC008,EMP0746,23/8/2024,Cancelled
ORD003519,CUST03081,DC002,EMP0564,2024-05-13,Fulfilled
ORD003520,CUST02722,DC013,EMP0763,2021-04-17,Fulfilled
ORD003521,CUST02706,DC024,EMP0364,2022-03-17,Backordered
ORD003522,CUST01752,DC010,EMP0695,2021-12-02,Cancelled
ORD003523,CUST02879,DC019,EMP0349,2022-12-24,Fulfilled
ORD003524,CUST01225,DC020,EMP0376,2021-07-05,Backordered
ORD003525,CUST00651,DC018,EMP0103,2024-11-05,Fulfilled
ORD003526,CUST01330,DC020,EMP0430,2025-02-15,Fulfilled
ORD003527,CUST01834,DC003,EMP0427,2023-02-26,Pending
ORD003528,CUST03009,DC003,EMP0611,2024-02-05,Pending
ORD003529,CUST03587,DC022,EMP0774,2025-01-31,Fulfilled
ORD003530,CUST00380,DC005,EMP0272,2024-01-29,Cancelled
ORD003531,CUST03634,DC014,EMP0042,2023-02-03,Fulfilled
ORD003532,CUST00634,DC002,EMP0406,2024-11-16,Fulfilled
ORD003533,CUST01854,DC005,EMP0026,2022-10-08,Backordered
ORD003534,CUST00464,DC024,EMP0638,2024-10-15,Fulfilled
ORD003535,CUST01547,DC005,EMP0443,2022-03-16,Pending
ORD003536,CUST02285,DC011,EMP0749,2022-05-24,Fulfilled
ORD003537,CUST02641,DC007,EMP0387,2023-01-13,Pending
ORD003538,CUST01628,DC012,EMP0289,2024-10-29,Fulfilled
ORD003539,CUST03435,DC002,EMP0112,2024-04-17,Fulfilled
ORD003540,CUST00202,DC016,EMP0545,2023-09-08,Backordered
ORD003541,CUST03845,DC004,EMP0489,2021-08-03,Fulfilled
ORD003542,CUST03069,DC023,EMP0603,2024-09-19,Fulfilled
ORD003543,CUST01919,DC012,EMP0143,2023-03-23,Backordered
ORD003544,CUST01481,DC001,EMP0493,2024-11-25,Fulfilled
ORD003545,CUST02528,DC015,EMP0674,2021-12-24,Fulfilled
ORD003546,CUST03021,DC018,EMP0488,2024-01-19,Fulfilled
ORD003547,CUST03289,DC006,EMP0527,2024-08-26,Fulfilled
ORD003548,CUST02670,DC017,EMP0595,2021-11-05,Pending
ORD003549,CUST01241,DC003,EMP0532,2023-08-18,Backordered
ORD003550,CUST01226,DC022,EMP0212,2024-02-27,Fulfilled
ORD003551,CUST02213,DC007,EMP0580,2022-07-10,Fulfilled
ORD003552,CUST03022,DC002,EMP0023,2025-11-17,Backordered
ORD003553,CUST02776,DC016,EMP0560,2022-10-26,Pending
ORD003554,CUST00217,DC009,EMP0100,2025-05-24,Pending
ORD003555,CUST03876,DC005,EMP0639,2022-06-03,Fulfilled
ORD003556,CUST00312,DC012,EMP0734,2021-10-30,Pending
ORD003557,CUST03701,DC021,EMP0550,2023-05-09,Fulfilled
ORD003558,CUST01981,DC007,EMP0053,2025-03-17,Pending
ORD003559,CUST03015,DC020,EMP0246,2022-05-26,Fulfilled
ORD003560,CUST00862,DC010,EMP0573,2023-09-19,Pending
ORD003561,CUST01360,DC018,EMP0315,2023-09-16,Backordered
ORD003562,CUST02434,DC001,EMP0655,2024-03-06,Backordered
ORD003563,CUST01957,DC009,EMP0606,2024-04-26,Pending
ORD003564,CUST01833,DC019,EMP0160,2022-12-09,Fulfilled
ORD003565,CUST02072,DC012,EMP0378,2024-12-30,Fulfilled
ORD003566,CUST01615,DC012,EMP0058,2023-02-19,Fulfilled
ORD003567,CUST03448,DC009,EMP0553,2022-09-03,Pending
ORD003568,CUST03658,DC004,EMP0649,2025-01-28,Pending
ORD003569,CUST01889,DC003,EMP0418,2025-07-10,Fulfilled
ORD003570,CUST03203,DC009,EMP0523,2022-01-11,Cancelled
ORD003571,CUST02057,DC003,EMP0217,2025-09-27,Fulfilled
ORD003572,CUST00526,DC023,EMP0506,2021-04-01,Backordered
ORD003573,CUST02953,DC012,EMP0492,2025-10-10,Fulfilled
ORD003574,CUST03835,DC006,EMP0321,2023-04-17,Cancelled
ORD003575,CUST00485,DC011,EMP0178,2022-04-02,Cancelled
ORD003576,CUST00154,DC004,EMP0099,2022-03-17,Pending
ORD003577,CUST03154,DC012,EMP0099,2024-01-03,Fulfilled
ORD003578,CUST00247,DC024,EMP0561,2025-08-25,Cancelled
ORD003579,CUST00319,DC005,EMP0297,2024-08-25,Pending
ORD003580,CUST02296,DC002,EMP0705,2023-06-06,Fulfilled
ORD003581,CUST00969,DC004,EMP0274,2023-03-30,Pending
ORD003582,CUST02744,DC004,EMP0315,2021-02-07,Cancelled
ORD003583,CUST02966,DC001,EMP0737,2021-11-21,Fulfilled
ORD003584,CUST00832,DC011,EMP0549,2023-04-07,Fulfilled
ORD003585,CUST03550,DC003,EMP0054,2025-05-26,Cancelled
ORD003586,CUST02402,DC006,EMP0057,2024-12-19,Fulfilled
ORD003587,CUST03454,DC016,EMP0490,2022-12-21,Fulfilled
ORD003588,CUST01923,DC012,EMP0197,2024-06-26,Backordered
ORD003589,CUST01720,DC012,EMP0463,2022-11-10,Fulfilled
ORD003590,CUST01251,DC013,EMP0030,2024-04-19,Fulfilled
ORD003591,CUST02101,DC018,EMP0705,2025-02-08,Fulfilled
ORD003592,CUST03902,DC019,EMP0400,2022-01-14,Backordered
ORD003593,CUST00928,DC017,EMP0629,2022-04-19,Backordered
ORD003594,CUST03921,DC014,EMP0601,2022-01-04,Pending
ORD003595,CUST01941,DC023,EMP0187,2021-04-12,Pending
ORD003596,CUST00044,DC018,EMP0497,2024-06-30,Backordered
ORD003597,CUST00769,DC018,EMP0649,2025-01-01,Pending
ORD003598,CUST01954,DC022,EMP0366,2024-05-28,Cancelled
ORD003599,CUST02837,DC017,EMP0540,2022-04-14,Backordered
ORD003600,CUST03741,DC012,EMP0574,2022-12-08,Fulfilled
ORD003601,CUST00841,DC011,EMP0307,2024-07-12,Pending
ORD003602,CUST01409,DC005,EMP0143,2024-08-11,Pending
ORD003603,CUST03718,DC008,EMP0736,2022-12-02,Backordered
ORD003604,CUST01656,DC018,EMP0570,2025-05-18,Fulfilled
ORD003605,CUST03980,DC006,EMP0348,2021-04-07,Backordered
ORD003606,CUST02431,DC017,EMP0171,2025-11-07,Backordered
ORD003607,CUST02833,DC014,EMP0768,2023-06-18,Cancelled
ORD003608,CUST01818,DC003,EMP0291,2025-10-03,Cancelled
ORD003609,CUST02500,DC013,EMP0649,2024-01-01,Fulfilled
ORD003610,CUST01895,DC011,EMP0278,2023-08-14,Fulfilled
ORD003611,CUST01469,DC002,EMP0558,2023-01-26,Fulfilled
ORD003612,CUST01129,DC001,EMP0213,2024-01-31,Fulfilled
ORD003613,CUST02450,DC020,EMP0333,2024-02-08,Fulfilled
ORD003614,CUST01065,DC016,EMP0580,2025-12-23,Cancelled
ORD003615,CUST02451,DC016,EMP0007,2025-01-23,Backordered
ORD003616,CUST02139,DC019,EMP0542,2023-04-07,Fulfilled
ORD003617,CUST00370,DC004,EMP0731,2024-09-17,Cancelled
ORD003618,CUST02189,DC011,EMP0225,2025-11-08,Cancelled
ORD003619,CUST03770,DC023,EMP0168,2024-07-23,Fulfilled
ORD003620,CUST02816,DC018,EMP0761,2023-06-17,Backordered
ORD003621,CUST03387,DC001,EMP0615,2022-12-12,Backordered
ORD003622,CUST01308,DC013,EMP0218,2021-09-26,Cancelled
ORD003623,CUST00203,DC002,EMP0038,2021-01-12,Cancelled
ORD003624,CUST00104,DC015,EMP0280,2021-08-13,Fulfilled
ORD003625,CUST02672,DC024,EMP0050,2023-07-06,Fulfilled
ORD003626,CUST00916,DC003,EMP0143,2021-04-19,Pending
ORD003627,CUST02568,DC005,EMP0609,2024-09-29,Cancelled
ORD003628,CUST03123,DC010,EMP0669,2024-11-04,Pending
ORD003629,CUST01566,DC006,EMP0182,2022-06-06,Cancelled
ORD003630,CUST01166,DC002,EMP0511,2023-03-04,Cancelled
ORD003631,CUST00914,DC021,EMP0090,2023-03-09,Fulfilled
ORD003632,CUST01373,DC023,EMP0373,2022-06-07,Fulfilled
ORD003633,CUST01932,DC001,EMP0426,2025-05-21,Backordered
ORD003634,CUST02049,DC002,EMP0375,2023-10-10,Pending
ORD003635,CUST03854,DC006,EMP0606,2021-08-19,Cancelled
ORD003636,CUST03145,DC016,EMP0581,2024-05-01,Pending
ORD003637,CUST01747,DC005,EMP0084,2024-12-29,Cancelled
ORD003638,CUST01922,DC008,EMP0086,2023-11-19,Backordered
ORD003639,CUST02703,DC008,EMP0760,2021-03-24,Fulfilled
ORD003640,CUST00864,DC012,EMP0174,2021-10-03,Fulfilled
ORD003641,CUST03110,DC006,EMP0152,2022-07-02,Backordered
ORD003642,CUST00759,DC022,EMP0510,2021-07-07,Backordered
ORD003643,CUST02484,DC020,EMP0247,2022-10-01,Cancelled
ORD003644,CUST03884,DC001,EMP0756,2021-04-17,Fulfilled
ORD003645,CUST00536,DC017,EMP0276,2021-07-10,Fulfilled
ORD003646,CUST02965,DC016,EMP0144,2025-07-25,Fulfilled
ORD003647,CUST01067,DC013,EMP0742,2024-12-11,Backordered
ORD003648,CUST02574,DC019,EMP0665,2024-12-03,Pending
ORD003649,CUST03405,DC019,EMP0045,2024-01-31,Fulfilled
ORD003650,CUST01653,DC017,EMP0088,2025-12-22,Fulfilled
ORD003651,CUST00623,DC008,EMP0556,2022-06-23,Fulfilled
ORD003652,CUST01707,DC020,EMP0521,2024-04-26,Backordered
ORD003653,CUST02368,DC023,EMP0073,2022-07-28,Backordered
ORD003654,CUST01982,DC001,EMP0666,2021-05-18,Cancelled
ORD003655,CUST03816,DC019,EMP0740,2021-08-22,Fulfilled
ORD003656,CUST01846,DC010,EMP0767,2025-05-16,Backordered
ORD003657,CUST03983,DC009,EMP0485,2024-09-29,Cancelled
ORD003658,CUST00584,DC003,EMP0478,2025-10-25,Fulfilled
ORD003659,CUST03243,DC019,EMP0119,2024-02-13,Fulfilled
ORD003660,CUST01447,DC014,EMP0657,2021-01-20,Backordered
ORD003661,CUST02740,DC021,EMP0164,2024-11-02,Fulfilled
ORD003662,CUST01248,DC005,EMP0536,2023-05-14,Fulfilled
ORD003663,CUST03379,DC012,EMP0148,2024-04-04,Fulfilled
ORD003664,CUST02364,DC006,EMP0788,2024-10-21,Fulfilled
ORD003665,CUST00213,DC021,EMP0580,2024-11-23,Backordered
ORD003666,CUST01426,DC018,EMP0729,2024-07-27,Fulfilled
ORD003667,CUST02610,DC020,EMP0585,2021-12-27,Backordered
ORD003668,CUST03540,DC018,EMP0039,2023-09-07,Fulfilled
ORD003669,CUST01128,DC009,EMP0112,2021-11-15,Fulfilled
ORD003670,CUST01634,DC008,EMP0193,2025-04-06,Pending
ORD003671,CUST02269,DC023,EMP0757,2023-11-29,Fulfilled
ORD003672,CUST02558,DC008,EMP0026,2025-06-20,Pending
ORD003673,CUST02709,DC019,EMP0568,2024-06-06,Cancelled
ORD003674,CUST01296,DC005,EMP0357,2025-01-08,Fulfilled
ORD003675,CUST03213,DC020,EMP0160,2022-07-13,Cancelled
ORD003676,CUST01924,DC014,EMP0272,2023-10-30,Fulfilled
ORD003677,CUST02876,DC013,EMP0587,2025-03-27,Pending
ORD003678,CUST00102,DC004,EMP0419,2024-06-11,Backordered
ORD003679,CUST02947,DC008,EMP0739,2021-10-08,Fulfilled
ORD003680,CUST03694,DC021,EMP0298,2025-04-26,Fulfilled
ORD003681,CUST03009,DC002,EMP0779,2021-05-15,Fulfilled
ORD003682,CUST01998,DC011,EMP0482,2023-06-23,Cancelled
ORD003683,CUST01546,DC003,EMP0665,2025-09-12,Fulfilled
ORD003684,CUST03665,DC021,EMP0701,2025-08-30,Pending
ORD003685,CUST01568,DC006,EMP0404,2023-02-15,Cancelled
ORD003686,CUST00344,DC020,EMP0442,2021-06-24,Fulfilled
ORD003687,CUST01590,DC006,EMP0383,2022-04-23,Cancelled
ORD003688,CUST00871,DC002,EMP0464,2023-06-09,Backordered
ORD003689,CUST00864,DC022,EMP0739,2024-07-05,Pending
ORD003690,CUST02283,DC018,EMP0622,2025-03-13,Fulfilled
ORD003691,CUST01004,DC008,EMP0679,2025-12-25,Fulfilled
ORD003692,CUST00405,DC014,EMP0314,2022-04-18,Fulfilled
ORD003693,CUST01645,DC009,EMP0799,2023-12-30,Pending
ORD003694,CUST01319,DC018,EMP0016,2021-03-17,Fulfilled
ORD003695,CUST03247,DC004,EMP0741,2023-09-17,Pending
ORD003696,CUST00461,DC002,EMP0635,2021-03-25,Cancelled
ORD003697,CUST00688,DC009,EMP0304,2023-08-28,Fulfilled
ORD003698,CUST00326,DC008,EMP0587,2024-07-11,Fulfilled
ORD003699,CUST03737,DC007,EMP0080,2021-01-23,Fulfilled
ORD003700,CUST00398,DC019,EMP0395,2025-10-15,Fulfilled
